timestamp,pic index,text,frame_path
2024-01-28 04:49:48,1,"@ | Image size: 7.6MB Timestamp: 027:1705 (2024-01-28-04:49:48 UTC) ‘GPS Tees 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O36 | Carent imag: 18/646:| LR Kesframecc0 7646 | Shutter 75: Gein 0 Ga 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0180.jpg
2024-01-28 04:49:49,1,"@ | Image size: 7.5MB Timestamp: 028:1786 (2024-01-28-04:49:49 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O36 | Canent imag: 19/646:| LR Kesiramecc0 7646 | Shutter 75: Gein 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0189.jpg
2024-01-28 04:49:50,2,"@ | Image size: 7.4MB Timestamp: 029:1869 (2024-01-28-04:49:50 UTC) ‘GPS Tees 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O36 | Canent imag 20/646:| LR Kesiramec0 7646 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0198.jpg
2024-01-28 04:49:51,2,"@ | Image size: 7.4MB Timestamp: 030:1950 (2024-01-28-04:49:51 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O36 | Carest imag 20 /546:| LR Kesframecc0 76466 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0207.jpg
2024-01-28 04:49:53,2,"@ | Image size: 7.7MB Timestamp: 032:2194 (2024-01-28-04:49:53 UTC) ‘GPS Tenis 0. P05: 0, Quite: 0 | No GPS postion | Conversion Raa O36 | Caneet imag: 23/646:| LR Kesframecc0 7/646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0225.jpg
2024-01-28 04:49:54,,"@ | Image size: 7.6MB Timestamp: 033:2276 (2024-01-28-04:49:54 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O46: | Carent imag: 24/646:| LR Keviramecc0 7646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0234.jpg
2024-01-28 04:49:55,,"@ | Image size: 7.5MB Timestamp: 034:2357 (2024-01-28-04:49:55 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O46x | Caren imag: 25/646:| LR Keviramec0 7646 | Shutter 75: Gein 0 Gane 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0240.jpg
2024-01-28 04:49:56,,"@ | Image size: 7.5MB Timestamp: 035:2440 (2024-01-28-04:49:56 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa O46 | Carent imag 26/646:| LR Keviramecc0 7646 | Shutter 75: Geir 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0249.jpg
2024-01-28 04:49:56,2,"@ | Image size: 7.5MB Timestamp: 035:2440 (2024-01-28-04:49:56 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O46 | Carent imag 26/646:| LR Kesframecc0/646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0252.jpg
2024-01-28 04:49:57,2,"@ | Image size: 7.6MB Timestamp: 036:2521 (2024-01-28-04:49:57 UTC) ‘GPS Tenis 0. PPS: 0, Quai: 0 | NoGPS postion | Conversion Raa O46 | Curent imag: 27/646:| LR Keviramecc0 7646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0258.jpg
