timestamp,pic index,text,frame_path
2024-01-05 02:00:23,10/1381,"— gs@ | Image size: 8.0MB Timestamp: 082:6216 (2024-01-05-02:00:23 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 10 / 1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0168.jpg
2024-01-05 02:00:25,11/1381,"_- gs@ | Image size: 7.2MB Timestamp: 084:4399 (2024-01-05-02:00:25 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 11/1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0177.jpg
2024-01-05 02:00:27,12/1381,"mew gs@ | Image size: 6.2MB Timestamp: 086:6669 (2024-01-05-02:00:27 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 12/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0192.jpg
2024-01-05 02:00:30,13/1381,"basries gs@ | Image size: 5.8MB Timestamp: 089:4612 (2024-01-05-02:00:30 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 13 / 1381 | L/R Keyframes: 0/1381 | Shutter 84, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0204.jpg
2024-01-05 02:00:34,14/1381,"= gs@ | Image size: 8.8MB Timestamp: 093-0088 (2024-01-05-02:00:34 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 14/1381 | L/R Keyframes: 0/1381 | Shutter 91, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0213.jpg
2024-01-05 02:00:37,16/1381,"“a eeImage size: 10.0MB Timestamp: 096:7010 (2024-01 -05-02:00:37 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 16 / 1381 | L/R Keyframes: 0/1381 | Shutter 103, Gain 0, Gamma 1.002 Lit ite ff he",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0231.jpg
2024-01-05 02:00:39,17/1381,"a ae@ | Image size: 9.4MB Timestamp: 098:1747 (2024-01-05-02:00:39 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 17/1381 | L/R Keyframes: 0/1381 | Shutter 92, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0240.jpg
2024-01-05 02:00:40,18/1381,"nag gs@ | Image size: 9.2MB Timestamp: 099:3311 (2024-01-05-02:00:40 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 18 / 1381 | L/R Keyframes: 0/1381 | Shutter 88, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0261.jpg
2024-01-05 02:00:41,19/1381,"—_— gs@ | Image size: 8.6MB Timestamp: 100:4142 (2024-01-05-02:00:41 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 19/1381 | L/R Keyframes: 0/1381 | Shutter 86, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0279.jpg
2024-01-05 02:00:42,20/1381,"oo gs@ | Image size: 8.4MB Timestamp: 101:4526 (2024-01-05-02:00:42 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 20/1381 | L/R Keyframes: 0/1381 | Shutter 84, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0291.jpg
2024-01-05 02:00:43,21/1381,"—, gs@ | Image size: 8.3MB Timestamp: 102:4592 (2024-01-05-02:00:43 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 21/1381 | L/R Keyframes: 0/1381 | Shutter 84, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0306.jpg
2024-01-05 02:00:44,22/1381,"— gs@ | Image size: 8.2MB Timestamp: 103:4594 (2024-01-05-02:00:44 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 22 / 1381 | L/R Keyframes: 0/1381 | Shutter 84, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0318.jpg
2024-01-05 02:00:45,23/1381,"ramet gs@ | Image size: 8.2MB Timestamp: 104:4675 (2024-01-05-02:00:45 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 23 / 1381 | L/R Keyframes: 0/1381 | Shutter 83, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0330.jpg
2024-01-05 02:00:46,24/1381,"rams: gs@ | Image size: 8.0MB Timestamp: 105:4757 (2024-01-05-02:00:46 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 24/1381 | L/R Keyframes: 0/1381 | Shutter 83, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0345.jpg
2024-01-05 02:00:47,25/1381,"as gs@ | Image size: 7.9MB Timestamp: 106:4759 (2024-01-05-02:00:47 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 25 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0357.jpg
2024-01-05 02:00:48,26/1381,"— gs@ | Image size: 7.8MB Timestamp: 107:4841 (2024-01-05-02:00:48 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 26 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0369.jpg
2024-01-05 02:00:49,27/1381,"= gs@ | Image size: 7.8MB Timestamp: 108:4922 (2024-01-05-02:00:49 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 27 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0384.jpg
2024-01-05 02:00:50,28/1381,"— gs@ | Image size: 7.7MB Timestamp: 109:5005 (2024-01-05-02:00:50 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 28 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0396.jpg
2024-01-05 02:00:51,,"—. gsImage size: 7.8MB Timestamp: 110:5086 (2024-01-05-02:00:51 UTC) GPS Timex, PPS:0, Quality: 0 | No GPS position: | ‘Conversion Rate: 00 fpc. | ‘Current image: 29/1381 | LR Keyframecc:6/1381 | Sutter 82:Gan 0 Gamma 1.00@ i lit in fy hh",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0408.jpg
2024-01-05 02:00:52,30/1381,"aera gs@ | Image size: 8.0MB Timestamp: 111:5168 (2024-01-05-02:00:52 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 0.0 fps | Current Image: 30/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0420.jpg
2024-01-05 02:00:53,31/1381,"eS. gs@ | Image size: 8.0MB Timestamp: 112:5250 (2024-01-05-02:00:53 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 31/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0435.jpg
2024-01-05 02:00:54,32/1381,"aia gs@ | Image size: 8.0MB Timestamp: 113:5332 (2024-01-05-02:00:54 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 32/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0447.jpg
2024-01-05 02:00:55,33/1381,"pera gs@ | Image size: 8.1MB Timestamp: 114:5333 (2024-01-05-02:00:55 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps | Current Image: 33 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0459.jpg
2024-01-05 02:00:56,34/1381,"= gs@ | Image size: 8.1MB Timestamp: 115:5416 (2024-01-05-02:00:56 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps | Current Image: 34/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0471.jpg
2024-01-05 02:00:57,35/1381,"— gs@ | Image size: 7.9MB Timestamp: 116:5497 (2024-01-05-02:00:57 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps_| Current Image: 35 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0483.jpg
2024-01-05 02:00:58,36/1381,"paca gs@ | Image size: 7.9MB Timestamp: 117:5579 (2024-01-05-02:00:58 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps | Current Image: 36 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0498.jpg
2024-01-05 02:00:59,37/1381,"cat gs@ | Image size: 7.9MB Timestamp: 118:5661 (2024-01-05-02:00:59 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps | Current Image: 37 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0510.jpg
2024-01-05 02:01:00,38/1381,"aa gs@ | Image size: 7.9MB Timestamp: 119:5663 (2024-01-05-02:01:00 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.7 fps_| Current Image: 38 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0525.jpg
2024-01-05 02:01:01,39/1381,"Set gs@ | Image size: 8.0MB Timestamp: 120:5744 (2024-01-05-02:01:01 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 39 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0537.jpg
2024-01-05 02:01:02,40/1381,"mea gs@ | Image size: 8.6MB Timestamp: 121:5827 (2024-01-05-02:01:02 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 40 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0549.jpg
2024-01-05 02:01:03,41/1381,"nt gs@ | Image size: 8.4MB Timestamp: 122:5828 (2024-01-05-02:01:03 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 41/1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0561.jpg
2024-01-05 02:01:04,42/1381,"oe gs@ | Image size: 8.6MB Timestamp: 123:5910 (2024-01-05-02:01:04 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 42 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0573.jpg
2024-01-05 02:01:05,43/1381,"ee gs@ | Image size: 8.9MB Timestamp: 124:5992 (2024-01-05-02:01:05 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 43 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0588.jpg
2024-01-05 02:01:06,44/1381,"AER gs@ | Image size: 8.3MB Timestamp: 125:5994 (2024-01-05-02:01:06 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 44 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0600.jpg
2024-01-05 02:01:07,45/1381,"bats gs@ | Image size: 8.1MB Timestamp: 126:6075 (2024-01-05-02:01:07 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 45 / 1381 | L/R Keyframes: 0/1381 | Shutter 82, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0615.jpg
2024-01-05 02:01:08,46/1381,"ae gs@ | Image size: 8.1MB Timestamp: 127:6157 (2024-01-05-02:01:08 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 46 / 1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0627.jpg
2024-01-05 02:01:09,47/1381,"Sates gs@ | Image size: 8.2MB Timestamp: 000:6239 (2024-01-05-02:01:09 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 47 / 1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0639.jpg
2024-01-05 02:01:10,48/1381,"saa gs@ | Image size: 8.2MB Timestamp: 001:6321 (2024-01-05-02:01:10 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 48 / 1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0654.jpg
2024-01-05 02:01:11,49/1381,"Bae gs@ | Image size: 7.9MB Timestamp: 002:6403 (2024-01-05-02:01:11 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 49 / 1381 | L/R Keyframes: 0/1381 | Shutter 81, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0666.jpg
2024-01-05 02:01:12,,"= gsImage size: 8.2MB Timestamp: 003:6485 (2024-01-05-02:01:12 UTC) GPS Tees, PPO Quali 0 | No GPS postin: | “Comreraion tee 16 Ope: | ‘Convent Images 50/1381 | if Keyra /1381 | Sitter 82;Gan0 Gas 1.00@ i lit in fy hh",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0678.jpg
2024-01-05 02:01:13,51/1381,"eet: gs@ | Image size: 8.4MB Timestamp: 004:6567 (2024-01-05-02:01:13 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 51/1381 | L/R Keyframes: 0/1381 | Shutter 84, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0690.jpg
2024-01-05 02:01:14,52/1381,"Ti gs@ | Image size: 8.3MB Timestamp: 005:6650 (2024-01-05-02:01:14 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 52/1381 | L/R Keyframes: 0/1381 | Shutter 85, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0708.jpg
2024-01-05 02:01:15,53/1381,"— gs@ | Image size: 8.4MB Timestamp: 006:6731 (2024-01-05-02:01:15 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 53 / 1381 | L/R Keyframes: 0/1381 | Shutter 86, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0720.jpg
2024-01-05 02:01:16,54/1381,"aad gs@ | Image size: 8.2MB Timestamp: 007:6814 (2024-01-05-02:01:16 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 54/1381 | L/R Keyframes: 0/1381 | Shutter 86, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0732.jpg
2024-01-05 02:01:17,55/1381,"accak gs@ | Image size: 8.5MB Timestamp: 008:6896 (2024-01-05-02:01:17 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 55/1381 | L/R Keyframes: 0/1381 | Shutter 87, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0744.jpg
2024-01-05 02:01:18,56/1381,"aie gs@ | Image size: 8.3MB Timestamp: 009:6979 (2024-01-05-02:01:18 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 56/1381 | L/R Keyframes: 0/1381 | Shutter 89, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0759.jpg
2024-01-05 02:01:19,57/1381,"ails gs@ | Image size: 8.3MB Timestamp: 010:7061 (2024-01-05-02:01:19 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 57 / 1381 | L/R Keyframes: 0/1381 | Shutter 91, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0771.jpg
2024-01-05 02:01:20,,"aa gsImage size: 7.9MB Timestamp: 011:7143 (2024-01-05-02:01:20 UTC) GPS Tee, PPS0, Quali 0 | No GPS postin: | “Conmeraion Rtee 16 fe: | ‘Convent lmege:SB/ 1981 | 1 Keyirenec6/1381 | Shutter 9 Gan 0 Geen 100@ i lit in fy hh",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0783.jpg
2024-01-05 02:01:21,59/1381,"a gs@ | Image size: 7.9MB Timestamp: 012:7226 (2024-01-05-02:01:21 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 59/1381 | L/R Keyframes: 0/1381 | Shutter 94, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0795.jpg
2024-01-05 02:01:23,60/1381,"Sey gs@ | Image size: 8.1MB Timestamp: 013:7309 (2024-01-05-02:01:23 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 60 / 1381 | L/R Keyframes: 0/1381 | Shutter 97, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0810.jpg
2024-01-05 02:01:24,61/1381,"ae gs@ | Image size: 8.2MB Timestamp: 014:7311 (2024-01-05-02:01:24 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 61 / 1381 | L/R Keyframes:0/ 1381 | Shutter 100, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0825.jpg
2024-01-05 02:01:25,62/1381,"Somat gs@ | Image size: 9.1MB Timestamp: 015:7394 (2024-01-05-02:01:25 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 62 / 1381 | L/R Keyframes:0/ 1381 | Shutter 102, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0837.jpg
2024-01-05 02:01:26,63/1381,"ae gsImage size: 8.9MB Timestamp: 016:7473 (2024-01-05-02:01:26 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 63 / 1381 | L/R Keyframes:0/ 1381 | Shutter 102, Gain 0, Gamma 1.002 Lit it ic ff he é",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0849.jpg
2024-01-05 02:01:27,64/1381,"at gs@ | Image size: 10.3MB Timestamp: 017:7555 (2024-01-05-02:01:27 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 64/1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0864.jpg
2024-01-05 02:01:28,65/1381,"Sate gsImage size: 10.0MB Timestamp: 018:7636 (2024-01 -05-02:01:28 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 65/1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.002 Lit ite ff in é",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0876.jpg
2024-01-05 02:01:29,66/1381,"= gs@ | Image size: 9.6MB Timestamp: 019:7717 (2024-01-05-02:01:29 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 66 / 1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0888.jpg
2024-01-05 02:01:30,67/1381,"oa gs@ | Image size: 6.4MB Timestamp: 020:7796 (2024-01-05-02:01:30 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 67 / 1381 | L/R Keyframes: 0/1381 | Shutter 91, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0900.jpg
2024-01-05 02:01:31,68/1381,"cae gs@ | Image size: 9.0MB Timestamp: 021:7881 (2024-01-05-02:01:31 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 68 / 1381 | L/R Keyframes: 0/1381 | Shutter 85, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0912.jpg
2024-01-05 02:01:32,69/1381,"ae gs@ | Image size: 8.9MB Timestamp: 022:7961 (2024-01-05-02:01:32 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 69 / 1381 | L/R Keyframes: 0/1381 | Shutter 92, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0924.jpg
2024-01-05 02:01:33,70/1381,"ee gs@ | Image size: 8.8MB Timestamp: 023:7963 (2024-01-05-02:01:33 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 70 / 1381 | L/R Keyframes: 0/1381 | Shutter 90, Gain 0, Gamma 1.00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0939.jpg
