timestamp,pic index,text,frame_path
2024-01-24 04:45:48,,"Image size: 8.1MB Timestamp: 074:6994 (2024-01-24-04:45:48 UTC) {GPS Tacx 0, PPS: 0 Gini 0 «| No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursent lage: 19411 12807: | UR Kevieens: 07 12887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107712.jpg
2024-01-24 04:45:49,,"Image size: 8.0MB Timestamp: 075:7076 (2024-01-24-04:45:49 UTC) {GPS Tacx 0, PPS: 0 Gini 0 «| No GPS:posiion | ‘<Gonversion Rate 1:3."" | ‘Cursed lage: 19492 7 12807: | O/R Kevieees: 0712887 | Shatin 06 Gets 0. Geren 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107731.jpg
2024-01-24 04:45:50,,"Image size: 8.0MB Timestamp: 076:7158 (2024-01-24-04:45:50 UTC) {GPS Taeez 0, PPS: 0 Gini 0 «| No GPS:posiion | ‘<Gonversion Rate 1:3."" | ‘Cursent lage: 19413, / 12807: | UR Kevieees: 0712887 | Shetine 06 Gain 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107749.jpg
2024-01-24 04:45:51,,"Image size: 7.9MB Timestamp: 077:7240 (2024-01-24-04:45:51 UTC) {GPS Tacx 0, PPS: 0 Gini; 0 | No GPS:posiiion | ‘<Gonversion Rate< 1:3."" | ‘Cursont lage: 194047 12807: | OAR Keyieenns: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107766.jpg
2024-01-24 04:45:52,,"Image size: 8.0MB Timestamp: 078:7321 (2024-01-24-04:45:52 UTC) {GPS Taeez 0, PPS: 0 Qin; 0 | No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursent Image: 19415;f 12807: | OAR Keyieenes: 0712897 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107785.jpg
2024-01-24 04:45:53,,"Image size: 8.1MB Timestamp: 079:7404 (2024-01-24-04:45:53 UTC) {GPS Tacx 0, PPS: 0 Qin 0 «| No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursent lage: 194167 12807: | UR Keyieees: 0712887 | Shatin 06 Gens 0. Gareme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107807.jpg
2024-01-24 04:45:54,,"Image size: 8.3MB Timestamp: 080:7485 (2024-01-24-04:45:54 UTC) {GPS Tacx 0, PPS: 0 Qiekitc 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 19492,7 12807: | OAR Kevieees: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107827.jpg
2024-01-24 04:45:55,,"Image size: 8.2MB Timestamp: 081:7567 (2024-01-24-04:45:55 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursent Image: 19418 7.12807: | U/R Kevieees: 0712887 | Shatin 06 Gain 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107845.jpg
2024-01-24 04:45:56,,"Image size: 8.3MB Timestamp: 082:7649 (2024-01-24-04:45:56 UTC) {GPS Taeez 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursont lage: 19419712807: | U/R Kevieees: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107868.jpg
2024-01-24 04:45:57,,"Image size: 8.3MB Timestamp: 083:7731 (2024-01-24-04:45:57 UTC) {GPS Tacx 0, PPS: 0 Gini; 0 «| No GPS:posilion | ‘<Gonversion Rate< 1.3."" | ‘Cursed lage: 114207 12807: | U/R Keyieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107887.jpg
2024-01-24 04:45:58,,"Image size: 8.3MB Timestamp: 084:7813 (2024-01-24-04:45:58 UTC) {GPS Tacx 0, PPS: 0 Qin 0 «| No GPS:posiiion | ‘<Gonversion Rate< 1.3."" | ‘Cursed lage: 194717 12807: | OAR Kevieens: 0712887 | Shetine 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107905.jpg
2024-01-24 04:45:59,,"Image size: 8.2MB Timestamp: 085:7895 (2024-01-24-04:45:59 UTC) {GPS Tacx 0, PPS: 0 Qin 0 | No GPS:posiiion | ‘<Gonversion Rate< 1.3."" | ‘Cursed lage: 194227 12807: | OAR Kevieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107921.jpg
2024-01-24 03:24:39,,Image size: 8.3MB Timestamp: 059:3083 (2024-01-24-03:24:39 UTC) GPS Ties 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureeet Images'6580 (12807 | U/R Keyless 07 12897 | Shetine 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10794.jpg
2024-01-24 04:46:00,,"Image size: 8.0MB Timestamp: 086:7976 (2024-01-24-04:46:00 UTC) {GPS Taeex 0, PPS: 0 Gini: 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 19423 f 12807: | U/R Keyieees: 0712887 | Shatin 06 Geis 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107942.jpg
2024-01-24 04:46:01,,"Image size: 7.6MB Timestamp: 088:0058 (2024-01-24-04:46:01 UTC) {GPS Tacx 0, PPS: 0 Qin 0 «| No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursont lage: 194247 12807: | U/R Kevieees: 07 12897 | Shetine 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107960.jpg
2024-01-24 04:46:02,,"Image size: 7.4MB Timestamp: 089:0140 (2024-01-24-04:46:02 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | <Gonversion Rate< 1.3."" | ‘Cursed mage: 19425;f 12807: | O/R Kevieens: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107977.jpg
2024-01-24 04:46:03,,"Image size: 7.3MB Timestamp: 090:0222 (2024-01-24-04:46:03 UTC) {GPS Taeee 0. PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursent lage: 194257 12807: | UR Kevirees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_107995.jpg
2024-01-24 04:46:04,,"Image size: 7.7MB Timestamp: 091:0303 (2024-01-24-04:46:04 UTC) {GPS Tacx 0, PPS: 0 Gini 0 «| No GPS:pasiiion | <Gonversion Rate< 1:3."" | ‘Cursont lage: 194277 12807: | UR Keine: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108014.jpg
2024-01-24 04:46:05,,"Image size: 8.1MB Timestamp: 092:0386 (2024-01-24-04:46:05 UTC) {GPS Taz 0. PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate 1:3."" | ‘Cursent lage: 19428 7.12807: | UR Keyieees: 0712887 | Shetine 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108034.jpg
2024-01-24 04:46:06,,"Image size: 8.2MB Timestamp: 093:0467 (2024-01-24-04:46:06 UTC) {GPS Taeez 0, PPS: 0 Gini; 0 «| No GPS:posiiion | <Gonversion Rate 1:3."" | ‘Cursont lage: 11429712807: | U/R Keyieenns: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108051.jpg
2024-01-24 04:46:07,,"Image size: 8.2MB Timestamp: 094:0549 (2024-01-24-04:46:07 UTC) {GPS Tee 0, PPS: 0 Gini 0 «| No GPS:posiiion | ‘Gonversion Rate< 1.3."" | ‘Cursed lage: 114307 12807: | U/R Keyieees: 0712897 | Shatin 06 Gens 0. Garneme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108069.jpg
2024-01-24 04:46:08,,"Image size: 8.2MB Timestamp: 095:0631 (2024-01-24-04:46:08 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate< 1:3."" | ‘Cursed lage: 19431 712807: | U/R Kevieees: 07 12887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108088.jpg
2024-01-24 04:46:09,,"Image size: 8.2MB Timestamp: 096:0713 (2024-01-24-04:46:09 UTC) {GPS Taz 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursed lage: 19432 7 12807: | OAR Keyieees: 07 12887 | Shatin 06 Gens 0. Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108108.jpg
2024-01-24 04:46:10,,"Image size: 8.4MB Timestamp: 097:0794 (2024-01-24-04:46:10 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 19433:7.12807: | OAR Kevieees: 0712887 | Shatin 06 Gain 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108124.jpg
2024-01-24 03:24:40,,"Image size: 8.0MB Timestamp: 060:3085 (2024-01-24-03:24:40 UTC) GPS Tees 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.3.00: | ‘Cureent Images'6582,/ 12807 | UR Kevin 07 12897 | Shetinr 86 Gen 0 Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10813.jpg
2024-01-24 04:46:11,,"Image size: 8.5MB Timestamp: 098:0877 (2024-01-24-04:46:11 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed mage: 194347 12807: | OAR Kevieenes: 0712887 | Shatin 06 Gein 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108141.jpg
2024-01-24 04:46:12,,"Image size: 8.4MB Timestamp: 099:0958 (2024-01-24-04:46:12 UTC) {GPS Tacx 0, PPS: 0 Qin 0 | No GPS:posiiion | ‘Gonversion Rate< 1.3."" | ‘Cursont mage: 11435;f 12807: | U/R Kevieens: 0712887 | Shetine 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108161.jpg
2024-01-24 04:46:13,,"Image size: 8.4MB Timestamp: 100:1040 (2024-01-24-04:46:13 UTC) {GPS Tae 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1:3."" | ‘Cursed lage: 114367 12807: | UR Kevieees: 0712887 | Shetine 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108180.jpg
2024-01-24 04:46:14,,"Image size: 8.5MB Timestamp: 101:1122 (2024-01-24-04:46:14 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 19437,/ 12807: | OAR Kevieees: 0712887 | Shetine 06 Gain 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108198.jpg
2024-01-24 04:46:15,,"Image size: 8.5MB Timestamp: 102:1204 (2024-01-24-04:46:15 UTC) {GPS Taz 0, PPS: 0 Gini: 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursont lage: 19438 § 12807: | UR Kevieens: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108215.jpg
2024-01-24 04:46:16,,"Image size: 8.7MB Timestamp: 103:1285 (2024-01-24-04:46:16 UTC) {GPS Taz 0, PPS: 0 Qin 0 | No GPS:posiiion | <Gonversion Rate< 1.3."" | ‘Cursed lage: 11499, 12807: | OAR Keyieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108235.jpg
2024-01-24 04:46:17,,"Image size: 8.6MB Timestamp: 104:1368 (2024-01-24-04:46:17 UTC) {GPS Taeex 0, PPS: 0 Qin; 0 (| No GPS:position | ‘<Gonversion Rate< 1.3."" | ‘Cursont lage: 114407 12807: | U/R Keyieees: 07 12897 | Shatin 86 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108254.jpg
2024-01-24 04:46:18,,"Image size: 8.7MB Timestamp: 105:1449 (2024-01-24-04:46:18 UTC) {GPS Taeex 0, PPS: 0 Qin; 0 | No GPS:position | <Gonversion Rate< 1.3."" | ‘Cursed lage: 19441712807: | UR Keyleenes: 07 12887 | Shetine 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108273.jpg
2024-01-24 04:46:19,,"Image size: 8.5MB Timestamp: 106:1531 (2024-01-24-04:46:19 UTC) {GPS Taz 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1:3."" | ‘Cursed lage: 19442 7 12807: | U/R Kevieenes: 07 12887 | Shetine 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108290.jpg
2024-01-24 03:24:41,,Image size: 8.4MB Timestamp: 061:3167 (2024-01-24-03:24:41 UTC) GPS Tienes 0. PPS: 0. Gimty: 0 | No GPS poston | ‘Gonvercion Rae 1.2 foe: | ‘Cureeet Images 6583712807 | UR Keyl 07 12897 | Shetinr 86 Gens 0 Gane 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10831.jpg
2024-01-24 04:46:20,,"Image size: 8.4MB Timestamp: 107:1613 (2024-01-24-04:46:20 UTC) {GPS Taeex 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursed lage: 19443:7.12807: | U/R Kevieenes: 07 12887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108312.jpg
2024-01-24 04:46:21,,"Image size: 8.3MB Timestamp: 108:1695 (2024-01-24-04:46:21 UTC) {GPS Taeez 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursont mage: 194447 12807: | UR Kevieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108332.jpg
2024-01-24 04:46:22,,"Image size: 8.3MB Timestamp: 109:1776 (2024-01-24-04:46:22 UTC) {GPS Taeez 0, PPS: 0 Qin 0 «| No GPS:posiion | ‘<Gonversion Rate 1:3.fpe"" | ‘Cursent lage: 19445 7 12807: | UR Kevieees: 07 12887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108352.jpg
2024-01-24 04:46:23,,"Image size: 8.3MB Timestamp: 110:1939 (2024-01-24-04:46:23 UTC) {GPS Ties 0, PPS: 0 Giekityc 0 | No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursont lage: 11446 7 12807: | UR Keyieenes: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108373.jpg
2024-01-24 04:46:24,,"Image size: 8.4MB Timestamp: 111:2020 (2024-01-24-04:46:24 UTC) {GPS Tacx 0, PPS: 0 Gini: 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursont lage: 19442,7 12807: | UR Keine: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108392.jpg
2024-01-24 04:46:25,,"Image size: 8.4MB Timestamp: 112:2102 (2024-01-24-04:46:25 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.3 fps | Current Image: 11448 / 12897 | UR Keyframes:0/ 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108410.jpg
2024-01-24 04:46:26,,"Image size: 8.3MB Timestamp: 113:2184 (2024-01-24-04:46:26 UTC) {GPS Tacx 0. PPS: 0 Gini; 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursont lage: 11449 12807: | U/R Keyieees: 07 12887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108427.jpg
2024-01-24 04:46:27,,"Image size: 8.3MB Timestamp: 114:2266 (2024-01-24-04:46:27 UTC) {GPS Taeee 0, PPS: 0 Gini; 0 | No GPS:posiiion | ‘<Gonversion Rate< 1.3."" | ‘Cursent lage: 11450,7 12807: | OAR Kevieees: 0712897 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108447.jpg
2024-01-24 04:46:28,,"Image size: 8.4MB Timestamp: 115:2348 (2024-01-24-04:46:28 UTC) {GPS Tacx 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate< 1.3."" | ‘Cursont lage: 194517 12807: | UR Kevieenes: 0712887 | Shatin 06 Geis 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108466.jpg
2024-01-24 03:24:42,,Image size: 8.0MB Timestamp: 062:3168 (2024-01-24-03:24:42 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Images'6584/ 12807 | UR Keven 07 12897 | Shetinr 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10848.jpg
2024-01-24 04:46:29,,"Image size: 8.3MB Timestamp: 116:2430 (2024-01-24-04:46:29 UTC) {GPS Tex 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 194527 12807: | OAR Kevieens: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108485.jpg
2024-01-24 04:46:30,,"Image size: 8.2MB Timestamp: 117:2512 (2024-01-24-04:46:30 UTC) {GPS Taz 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Ratec 1.3."" | ‘Cursont lage: 19453712807: | OAR Kevieens: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108502.jpg
2024-01-24 04:46:31,,"Image size: 8.3MB Timestamp: 118:2593 (2024-01-24-04:46:31 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 194537 12807: | OAR Kevieens: 0712887 | Shatin 06 Gans 0. Gareme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108522.jpg
2024-01-24 04:46:32,,"Image size: 8.1MB Timestamp: 119:2676 (2024-01-24-04:46:32 UTC) {GPS Taeex 0. PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursont lage: 19455:f 12807: | OAR Kevieenes: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108542.jpg
2024-01-24 04:46:33,,"Image size: 8.2MB Timestamp: 120:2757 (2024-01-24-04:46:33 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursent lage: 114567 12807: | OAR Kevieees: 0712887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108564.jpg
2024-01-24 04:46:34,,"Image size: 8.2MB Timestamp: 121:2839 (2024-01-24-04:46:34 UTC) {GPS Taeex 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 194527 12807: | OAR Kevieens: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108584.jpg
2024-01-24 03:16:05,,Image size: 7.9MB Timestamp: 056:1346 (2024-01-24-03:16:05 UTC) GPS Taeee 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.3.40: | ‘Cureeet Images 6072 / 12807 | U/R Keven 07 12897 | Shetinr 86 Gens 0 Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_1086.jpg
2024-01-24 04:46:35,,"Image size: 8.2MB Timestamp: 122:2921 (2024-01-24-04:46:35 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate< 1.3."" | ‘Cursont lage: 11458 / 12807: | OAR Kevieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108602.jpg
2024-01-24 04:46:36,,"Image size: 8.1MB Timestamp: 123:3003 (2024-01-24-04:46:36 UTC) {GPS Tacx 0, PPS: 0 Gini; 0 | No GPS:posiiion | ‘<Gonversion Rate 1:3."" | ‘Cursont lage: 11459 12807: | OAR Keyieenes: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108621.jpg
2024-01-24 04:46:37,,"Image size: 8.1MB Timestamp: 124:3084 (2024-01-24-04:46:37 UTC) {GPS Taeez 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate 1.3."" | ‘Cursent Image: 194607 12807: | OAR Keyieees: 07 12897 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108637.jpg
2024-01-24 03:24:43,,Image size: 7.8MB Timestamp: 063:3251 (2024-01-24-03:24:43 UTC) GPS Tees 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.3'oe: | ‘Cureent Images 6585712807 | U/R Keven 07 12897 | Shetine 86 Gen 0 Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10865.jpg
2024-01-24 04:46:38,,"Image size: 8.0MB Timestamp: 125:3167 (2024-01-24-04:46:38 UTC) {GPS Tae 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursent lage: 194617 12807: | OAR Kevieenes: 0712887 | Shatin 06 Gets 0. Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108657.jpg
2024-01-24 04:46:39,,"Image size: 8.0MB Timestamp: 126:3248 (2024-01-24-04:46:39 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursent lage: 19462 7 12807: | OAR Kevieees: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108677.jpg
2024-01-24 04:46:40,,"Image size: 8.1MB Timestamp: 127:3330 (2024-01-24-04:46:40 UTC) {GPS Tacx 0, PPS: 0 Gini; 0 | No GPS:posiiion | <Gonversion Rate 1:3."" | ‘Cursont lage: 11463:7.12807: | U/R Keyieenes: 0712887 | Shetine 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108694.jpg
2024-01-24 04:46:41,,"Image size: 8.1MB Timestamp: 000:3412 (2024-01-24-04:46:41 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 114647 12807: | OAR Keyieees: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108711.jpg
2024-01-24 04:46:42,,"Image size: 8.3MB Timestamp: 001:3494 (2024-01-24-04:46:42 UTC) {GPS Taeez 0. PPS: 0 Gini 0 | No GPS:poniiion | ‘<Gonversion Rate 1:3."" | ‘Cursont lage: 19465:/ 12807: | OAR Keyieens: 07 12887 | Shatin 06 Gets 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108731.jpg
2024-01-24 04:46:43,,"Image size: 8.0MB Timestamp: 002:3575 (2024-01-24-04:46:43 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:pasiiion | <Gonversion Rate 1.3."" | ‘Cursent lage: 19466 7 12807: | OAR Kevieees: 0712887 | Shatin 06 Gens 0. Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108752.jpg
2024-01-24 04:46:44,,"Image size: 8.1MB Timestamp: 003:3658 (2024-01-24-04:46:44 UTC) {GPS Tacx 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursent lage: 19467 £12807: | OAR Keyieens: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108768.jpg
2024-01-24 04:46:45,,"Image size: 8.1MB Timestamp: 004:3739 (2024-01-24-04:46:45 UTC) {GPS Tacx 0, PPS: 0 Qin; 0 | No GPS:posiiion | ‘<Gonvercion Ratec 1.3."" | ‘Cursent Image: 19468 7.12807: | OAR Kevieees: 0712887 | Shatin 06 Gans 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108790.jpg
2024-01-24 04:46:47,,"Image size: 8.2MB Timestamp: 005:3821 (2024-01-24-04:46:47 UTC) {GPS Tacx 0, PPS: 0 Qin 0 | No GPS:posiiion | <Gonversion Rate< 1.3."" | ‘Cursed lage: 19469, 12807: | OAR Kevieens: 0712887 | Shatin 06 Gens 0. Gareme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108818.jpg
2024-01-24 04:46:48,,"Image size: 8.2MB Timestamp: 006:3903 (2024-01-24-04:46:48 UTC) {GPS Tee 0, PPS: 0 Qin; 0 «| No GPS:posiiion | ‘Gonversion Rate 1.3."" | ‘Cursont mage: 194907 12807: | OAR Keyieenes: 0712897 | Shatin 06 Geis 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108838.jpg
2024-01-24 03:24:44,,Image size: 7.9MB Timestamp: 064:3333 (2024-01-24-03:24:44 UTC) GPS Tienes 0. PPS: 0. Giity: 0 | No GPS podGon | ‘Gonvercion Rate: 1.3.0: | ‘Cureent Image 65807 12807 | UR Kevleenn 07 12897 | Shetinr 86 Gens 0 Gane 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10885.jpg
2024-01-24 04:46:49,,"Image size: 8.2MB Timestamp: 007:3985 (2024-01-24-04:46:49 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:pasiiion | ‘<Gonversion Rate 1:3."" | ‘Cursed lage: 1947) 712807: | UR Kevieenes 0712887 | Shetine 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108859.jpg
2024-01-24 04:46:50,,"Image size: 8.2MB Timestamp: 008:4066 (2024-01-24-04:46:50 UTC) {GPS Taeez 0, PPS: 0 Gini 0 | No GPS:posiiion | ‘<Gonversion Rate 1.3."" | ‘Cursed lage: 19472 7 12807: | OAR Kevicens: 0712887 | Shatin 06 Gens 0. Garena 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_108877.jpg
