timestamp,pic index,text,frame_path
2024-01-05 02:01:16,54/1381,"aad gs@ | Image size: 8.2MB Timestamp: 007:6814 (2024-01-05-02:01:16 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 54/1381 | L/R Keyframes: 0/1381 | Shutter 86, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0730.jpg
2024-01-05 02:01:17,55/1381,"paiccok gs@ | Image size: 8.5MB Timestamp: 008:6896 (2024-01-05-02:01:17 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 55/1381 | L/R Keyframes: 0/1381 | Shutter 87, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0743.jpg
2024-01-05 02:01:18,56/1381,"aie gs@ | Image size: 8.3MB Timestamp: 009:6979 (2024-01-05-02:01:18 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 56/1381 | L/R Keyframes: 0/1381 | Shutter 89, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0758.jpg
2024-01-05 02:01:19,57/1381,"ails gs@ | Image size: 8.3MB Timestamp: 010:7061 (2024-01-05-02:01:19 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 57 / 1381 | L/R Keyframes: 0/1381 | Shutter 91, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0770.jpg
2024-01-05 02:01:20,58/1381,"aaa gs@ | Image size: 7.9MB Timestamp: 011:7143 (2024-01-05-02:01:20 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 58 / 1381 | L/R Keyframes: 0/1381 | Shutter 93, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0782.jpg
2024-01-05 02:01:21,,"—, gsImage size: 7.9MB Timestamp: 012:7226 (2024-01-05-02:01:21 UTC) GPS Tee 0, PPO Qaslig 0 | No GPS postion: | “Converaion imtee 16 Ope: | ‘Convent lmnge:50/ 1981 | Lf Keylremec6/1381 | Shutter 94:Gan0 Gane 1:00@ i i lit in fy hh",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0795.jpg
2024-01-05 02:01:23,,"ar gsImage size: 8.1MB Timestamp: 013:7309 (2024-01-05-02:01:23 UTC) GPS Tee, PPS0; Qaalig 0 | No GPS postin: | “Comveraion Ree 16 Ope: | ‘Convent Images 60/1981 | 1 Kaylee /1381 | Sitter 97;Gan 0 Gane 1:00@ ‘ lit in fy hh",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0809.jpg
2024-01-05 02:01:24,61/1381,"eek. gs@ | Image size: 8.2MB Timestamp: 014:7311 (2024-01-05-02:01:24 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 61 / 1381 | L/R Keyframes:0/ 1381 | Shutter 100, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0823.jpg
2024-01-05 02:01:25,62/1381,"oat gs@ | Image size: 9.1MB Timestamp: 015:7394 (2024-01-05-02:01:25 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 62 / 1381 | L/R Keyframes:0/ 1381 | Shutter 102, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0836.jpg
2024-01-05 02:01:26,,"= gsImage size: 8.9MB Timestamp: 016:7473 (2024-01-05-02:01:26 UTC) GPS Tees 0, PPS Quali: 0 | NoiGPS postion: | >Conreraion Rate 16 fp: | ‘Cursent lmnge:637.1381 | 1A Keyfrec: 71381 | Sfetter 102: Gan. 0 Gane 100:@ ‘ fit f a",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0849.jpg
2024-01-05 02:01:27,64/1381,"ere eesImage size: 10.3MB Timestamp: 017:7555 (2024-01-05-02:01:27 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 64/1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0862.jpg
2024-01-05 02:01:28,65/1381,"eee gs@ | Image size: 10.0MB Timestamp: 018:7636 (2024-01-05-02:01:28 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 65 / 1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0875.jpg
2024-01-05 02:01:29,66/1381,"= gs@ | Image size: 9.6MB Timestamp: 019:7717 (2024-01-05-02:01:29 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 66 / 1381 | L/R Keyframes: 0/1381 | Shutter 96, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0888.jpg
2024-01-05 02:01:30,67/1381,"a gs@ | Image size: 6.4MB Timestamp: 020:7796 (2024-01-05-02:01:30 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.6 fps | Current Image: 67 / 1381 | L/R Keyframes: 0/1381 | Shutter 91, Gain 0, Gamma 1.00",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0899.jpg
2024-01-05 02:01:31,,"oa gsImage size: 9.0MB Timestamp: 021:7881 (2024-01-05-02:01:31 UTC) GPS Tee 0, PPS0, Quali 0 | No GPS postin: | “Conreraion Rtee 16 fe: | ‘Convent images G8 (1381 | 1 Keyrenecc6/1381 | Shutter 85;Gan0 Geen 1:00@ : lit in fy hh",E:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0911.jpg
